//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//----------------------------------------------------------------------------------										
//		-- Event_PvE By Loic - Regen Pierres Metin Facile --								
//----------------------------------------------------------------------------------										
//Metin de Cupidité (Level 5)										
m	154	295	2	2	0	0	0s	100	1	8004
m	151	307	2	2	0	0	0s	100	1	8004
m	157	304	2	2	0	0	0s	100	1	8004
m	157	311	2	2	0	0	0s	100	1	8004
m	153	314	2	2	0	0	0s	100	1	8004
m	163	312	2	2	0	0	0s	100	1	8004
m	161	319	2	2	0	0	0s	100	1	8004
m	166	318	2	2	0	0	0s	100	1	8004
m	171	315	2	2	0	0	0s	100	1	8004
m	173	321	2	2	0	0	0s	100	1	8004
m	179	319	2	2	0	0	0s	100	1	8004
m	185	317	2	2	0	0	0s	100	1	8004
m	192	309	2	2	0	0	0s	100	1	8004
m	197	308	2	2	0	0	0s	100	1	8004
m	182	304	2	2	0	0	0s	100	1	8004
m	177	306	2	2	0	0	0s	100	1	8004
m	190	282	2	2	0	0	0s	100	1	8004
m	197	285	2	2	0	0	0s	100	1	8004
m	203	287	2	2	0	0	0s	100	1	8004
m	212	288	2	2	0	0	0s	100	1	8004
//----------------------------------------------------------------------------------										
//Metin de Combat (Level 10)										
m	372	340	2	2	0	0	0s	100	1	8005
m	372	348	2	2	0	0	0s	100	1	8005
m	380	344	2	2	0	0	0s	100	1	8005
m	381	338	2	2	0	0	0s	100	1	8005
m	370	332	2	2	0	0	0s	100	1	8005
m	371	324	2	2	0	0	0s	100	1	8005
m	360	322	2	2	0	0	0s	100	1	8005
m	359	312	2	2	0	0	0s	100	1	8005
m	353	316	2	2	0	0	0s	100	1	8005
m	351	308	2	2	0	0	0s	100	1	8005
m	345	311	2	2	0	0	0s	100	1	8005
m	338	309	2	2	0	0	0s	100	1	8005
m	340	304	2	2	0	0	0s	100	1	8005
m	332	305	2	2	0	0	0s	100	1	8005
m	322	303	2	2	0	0	0s	100	1	8005
m	341	281	2	2	0	0	0s	100	1	8005
m	370	290	2	2	0	0	0s	100	1	8005
m	407	326	2	2	0	0	0s	100	1	8005
m	406	336	2	2	0	0	0s	100	1	8005
m	406	347	2	2	0	0	0s	100	1	8005
m	403	358	2	2	0	0	0s	100	1	8005
//----------------------------------------------------------------------------------										
//Metin Battle (Level 15)										
m	222	468	2	2	0	0	0s	100	1	8006
m	228	473	2	2	0	0	0s	100	1	8006
m	232	477	2	2	0	0	0s	100	1	8006
m	231	485	2	2	0	0	0s	100	1	8006
m	224	480	2	2	0	0	0s	100	1	8006
m	210	474	2	2	0	0	0s	100	1	8006
m	238	481	2	2	0	0	0s	100	1	8006
m	237	487	2	2	0	0	0s	100	1	8006
m	236	494	2	2	0	0	0s	100	1	8006
m	230	501	2	2	0	0	0s	100	1	8006
m	221	501	2	2	0	0	0s	100	1	8006
m	214	498	2	2	0	0	0s	100	1	8006
m	210	488	2	2	0	0	0s	100	1	8006
m	214	485	2	2	0	0	0s	100	1	8006
m	222	486	2	2	0	0	0s	100	1	8006
m	224	493	2	2	0	0	0s	100	1	8006
m	218	495	2	2	0	0	0s	100	1	8006
m	208	501	2	2	0	0	0s	100	1	8006
m	207	511	2	2	0	0	0s	100	1	8006
m	214	510	2	2	0	0	0s	100	1	8006
m	229	509	2	2	0	0	0s	100	1	8006
//----------------------------------------------------------------------------------										
//Metin de Cupidité (Level 20)										
m	199	536	2	2	0	0	0s	100	1	8007
m	209	535	2	2	0	0	0s	100	1	8007
m	232	535	2	2	0	0	0s	100	1	8007
m	225	538	2	2	0	0	0s	100	1	8007
m	221	553	2	2	0	0	0s	100	1	8007
m	212	553	2	2	0	0	0s	100	1	8007
m	214	545	2	2	0	0	0s	100	1	8007
m	208	546	2	2	0	0	0s	100	1	8007
