m	848	231	10	10	0	0	600s	100	1	8005
m	753	164	10	10	0	0	600s	100	1	8005
m	678	225	10	10	0	0	600s	100	1	8005
m	552	166	10	10	0	0	600s	100	1	8006
m	376	158	10	10	0	0	600s	100	1	8006
m	204	190	10	10	0	0	600s	100	1	8006
m	502	712	10	10	0	0	600s	100	1	8006
m	342	674	10	10	0	0	600s	100	1	8007
m	619	678	10	10	0	0	600s	100	1	8007
m	716	652	10	10	0	0	600s	100	1	8007
m	184	888	10	10	0	0	600s	100	1	8005
m	241	820	10	10	0	0	600s	100	1	8005
m	368	350	10	10	0	0	600s	100	1	8005
m	263	862	10	10	0	0	600s	100	1	8006
m	384	868	10	10	0	0	600s	100	1	8006
m	589	882	10	10	0	0	600s	100	1	8006
m	696	894	10	10	0	0	600s	100	1	8007
m	771	818	10	10	0	0	600s	100	1	8007
m	482	597	10	10	0	0	600s	100	1	8007
m	565	548	10	10	0	0	600s	100	1	8005
m	753	781	10	10	0	0	600s	100	1	8005

r	412	128	100	100	0	0	3595s	100	1	2002
r	669	139	100	100	0	0	3600s	100	1	2002
r	187	146	100	100	0	0	3605s	100	1	2002
r	484	164	100	100	0	0	3610s	100	1	2002
r	204	166	100	100	0	0	3615s	100	1	2002
r	694	171	100	100	0	0	3620s	100	1	2002
r	355	242	100	100	0	0	3625s	100	1	2002
r	841	406	100	100	0	0	3630s	100	1	2002
r	640	640	100	100	0	0	3635s	100	1	2002
r	301	648	100	100	0	0	3640s	100	1	2002
r	577	713	100	100	0	0	3645s	100	1	2002
r	286	821	100	100	0	0	3650s	100	1	2002
r	541	865	100	100	0	0	3655s	100	1	2002
r	321	889	100	100	0	0	3660s	100	1	2002
r	667	894	100	100	0	0	3665s	100	1	2002
