m	642	484	10	10	0	0	600s	100	1	8006
m	642	536	10	10	0	0	600s	100	1	8006
m	672	607	10	10	0	0	600s	100	1	8006
m	627	676	10	10	0	0	600s	100	1	8007
m	495	741	100	100	0	0	600s	100	3	8007
m	603	746	10	10	0	0	600s	100	1	8007
m	367	751	10	10	0	0	600s	100	1	8006
m	341	666	10	10	0	0	600s	100	1	8006
m	299	565	100	100	0	0	600s	100	3	8006
m	312	211	10	10	0	0	600s	100	1	8005
m	222	212	100	100	0	0	600s	100	1	8005
m	207	287	10	10	0	0	600s	100	3	8005
m	621	34	100	100	0	0	600s	100	1	8005
m	678	42	100	100	0	0	600s	100	3	8005
m	634	78	100	100	0	0	600s	100	3	8005
m	420	69	10	10	0	0	600s	100	1	8006
m	145	452	100	100	0	0	600s	100	3	8006
m	170	594	10	10	0	0	600s	100	1	8006
m	193	684	100	100	0	0	600s	100	3	8007
m	122	786	10	10	0	0	600s	100	1	8007
m	274	812	100	100	0	0	600s	100	3	8007
m	309	905	10	10	0	0	600s	100	1	8005
m	467	879	100	100	0	0	600s	100	2	8005

r	135	105	100	100	0	0	3555s	100	1	2002
r	539	118	100	100	0	0	3560s	100	1	2002
r	220	174	100	100	0	0	3565s	100	1	2002
r	613	437	100	100	0	0	3570s	100	1	2002
r	167	459	100	100	0	0	3575s	100	1	2002
r	472	511	100	100	0	0	3580s	100	1	2002
r	385	534	100	100	0	0	3585s	100	1	2002
r	217	582	100	100	0	0	3590s	100	1	2002
r	850	609	100	100	0	0	3595s	100	1	2002
r	328	615	100	100	0	0	3600s	100	1	2002
r	217	652	100	100	0	0	3605s	100	1	2002
r	141	672	100	100	0	0	3610s	100	1	2002
r	923	685	100	100	0	0	3615s	100	1	2002
r	804	704	100	100	0	0	3620s	100	1	2002
r	825	799	100	100	0	0	3625s	100	1	2002
r	686	871	100	100	0	0	3630s	100	1	2002

