m	187	175	10	10	0	0	120s	100	1	2414
m	189	171	10	10	0	0	120s	100	1	2414
m	181	173	10	10	0	0	120s	100	1	2414
m	199	175	10	10	0	0	120s	100	1	2411
m	181	173	10	10	0	0	120s	100	1	2412
m	170	178	10	10	0	0	120s	100	1	2411
m	188	173	10	10	0	0	120s	100	1	2411
m	181	175	10	10	0	0	120s	100	1	2412
m	181	177	10	10	0	0	120s	100	1	2411
m	175	175	10	10	0	0	120s	100	1	2412
m	199	175	10	10	0	0	120s	100	1	2411
m	181	173	10	10	0	0	120s	100	1	2412
m	170	178	10	10	0	0	120s	100	1	2411
m	188	173	10	10	0	0	120s	100	1	2411
m	181	175	10	10	0	0	120s	100	1	2412
m	181	177	10	10	0	0	120s	100	1	2411
m	175	175	10	10	0	0	120s	100	1	2412
m	199	175	10	10	0	0	120s	100	1	2411
m	181	173	10	10	0	0	120s	100	1	2412
m	170	178	10	10	0	0	120s	100	1	2411
m	188	173	10	10	0	0	120s	100	1	2411
m	181	175	10	10	0	0	120s	100	1	2412
m	181	177	10	10	0	0	120s	100	1	2411
m	175	175	10	10	0	0	120s	100	1	2412
m	175	175	10	10	0	0	120s	100	1	2412
m	199	175	10	10	0	0	120s	100	1	2411
m	181	173	10	10	0	0	120s	100	1	2412
m	170	178	10	10	0	0	120s	100	1	2411
m	188	173	10	10	0	0	120s	100	1	2411
m	181	175	10	10	0	0	120s	100	1	2412
m	181	177	10	10	0	0	120s	100	1	2411
m	175	175	10	10	0	0	120s	100	1	2412
m	199	175	10	10	0	0	120s	100	1	2411
m	181	173	10	10	0	0	120s	100	1	2412
m	170	178	10	10	0	0	120s	100	1	2411
m	181	177	10	10	0	0	120s	100	1	2411
m	175	175	10	10	0	0	120s	100	1	2412
m	156	149	10	10	0	0	120s	100	1	2411
m	207	148	10	10	0	0	120s	100	1	2411
m	207	201	10	10	0	0	120s	100	1	2411
m	162	202	10	10	0	0	120s	100	1	2411
m	184	207	10	10	0	0	120s	100	1	2412
m	180	146	10	10	0	0	120s	100	1	2412
m	158	177	10	10	0	0	120s	100	1	2412
m	213	179	10	10	0	0	120s	100	1	2412
